stac_id,collect_id,datetime,start_datetime,end_datetime,center_lon,center_lat,platform,constellation,instrument_mode,frequency_band,center_frequency,polarizations,orbit_state,product_type,observation_direction,incidence_angle,azimuth,squint_angle,layover_angle,look_angle,resolution_range,resolution_azimuth,resolution_ground_range,pixel_spacing_range,pixel_spacing_azimuth,image_length,image_width,looks_range,looks_azimuth,orbital_plane,collection_type,super_classe,stac_browser_link
CAPELLA_C14_SP_GEO_VV_20240608081045_20240608081110,95d4ceb9-15f9-4f8e-a01b-32aabc623a01,2024-06-08T08:10:57.903610Z,2024-06-08T08:10:45.703903Z,2024-06-08T08:11:10.103317Z,-118.069013895,34.80261473,capella-14,capella,spotlight,X,9.65,VV,descending,GEO,left,17.6,214.7,0.0,,16.0,0.38,0.56,1.26,0.35,0.35,5058.679369209094,4968.429996615183,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-08/CAPELLA_C14_SP_GEO_VV_20240608081045_20240608081110/CAPELLA_C14_SP_GEO_VV_20240608081045_20240608081110.json
CAPELLA_C13_SP_SLC_HH_20250124135915_20250124135924,87bf9bfa-fb37-4377-9472-d21cbb945706,2025-01-24T13:59:19.809453Z,2025-01-24T13:59:15.330919Z,2025-01-24T13:59:24.287987Z,122.23594032,-21.754450795,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.6,-0.2,,26.5,0.22,0.15,0.46,0.43,0.14,5022.002933515158,4999.437629456632,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-24/CAPELLA_C13_SP_SLC_HH_20250124135915_20250124135924/CAPELLA_C13_SP_SLC_HH_20250124135915_20250124135924.json
CAPELLA_C13_SP_GEO_HH_20250112181224_20250112181227,b2ffcd18-6fd8-44a7-ad18-44b0e04a4279,2025-01-12T18:12:26.135529Z,2025-01-12T18:12:24.671348Z,2025-01-12T18:12:27.599710Z,122.23603124,-21.7546199,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.2,128.4,-0.2,,26.4,0.32,1.67,0.65,0.42,0.42,5028.571276172246,5081.667574545416,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-12/CAPELLA_C13_SP_GEO_HH_20250112181224_20250112181227/CAPELLA_C13_SP_GEO_HH_20250112181224_20250112181227.json
CAPELLA_C13_SP_SLC_HH_20250327155043_20250327155051,68fef007-6b64-42b5-bfaa-a33aa4eca16e,2025-03-27T15:50:47.465847Z,2025-03-27T15:50:45.975806Z,2025-03-27T15:50:48.955889Z,122.23585898,-21.754453265,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.6,0.0,-0.2,26.5,0.22,0.44,0.45,0.42,0.41,5029.758895372773,5077.854289195553,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-27/CAPELLA_C13_SP_SLC_HH_20250327155043_20250327155051/CAPELLA_C13_SP_SLC_HH_20250327155043_20250327155051.json
CAPELLA_C13_SP_SLC_HH_20250520151738_20250520151747,a7f18907-f713-488d-b4ae-49c91c32e540,2025-05-20T15:17:42.977028Z,2025-05-20T15:17:41.416459Z,2025-05-20T15:17:44.537598Z,-0.41495685,38.38455787,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,34.8,37.4,0.0,-0.1,31.4,0.22,0.44,0.39,0.36,0.41,5013.2300392222905,5117.944271211623,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-20/CAPELLA_C13_SP_SLC_HH_20250520151738_20250520151747/CAPELLA_C13_SP_SLC_HH_20250520151738_20250520151747.json
CAPELLA_C13_SP_GEO_HH_20250429235701_20250429235711,61f6867a-8cc9-4cc6-86ab-67733aadee00,2025-04-29T23:57:06.303132Z,2025-04-29T23:57:01.496040Z,2025-04-29T23:57:11.110225Z,-118.07290509,34.83300312,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,319.5,0.0,0.1,33.6,0.32,0.56,0.52,0.34,0.34,5011.267453412898,10010.105267721465,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-29/CAPELLA_C13_SP_GEO_HH_20250429235701_20250429235711/CAPELLA_C13_SP_GEO_HH_20250429235701_20250429235711.json
CAPELLA_C13_SP_GEO_HH_20250904092411_20250904092420,0a94a96b-5865-4817-87a8-7b2bd7f5a15c,2025-09-04T09:24:16.464487Z,2025-09-04T09:24:11.688390Z,2025-09-04T09:24:21.240584Z,-121.87086106,37.31855503,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0.0,-0.1,33.0,0.32,0.56,0.53,0.34,0.34,5010.444769122738,8190.820440604251,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-04/CAPELLA_C13_SP_GEO_HH_20250904092411_20250904092420/CAPELLA_C13_SP_GEO_HH_20250904092411_20250904092420.json
CAPELLA_C08_SP_SLC_HH_20230215231844_20230215231908,dbee988e-94a3-4477-8727-65628342636b,2023-02-15T23:18:55.804851Z,2023-02-15T23:18:54.514672Z,2023-02-15T23:18:57.095031Z,150.72203231,-33.684491249999994,capella-8,capella,spotlight,X,9.65,HH,descending,SLC,right,39.1,105.2,0.0,,35.7,0.27,0.5,0.42,0.38,0.42,5062.829105504221,5049.686928238518,1,1,97,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-02/capella-open-data-2023-02-15/CAPELLA_C08_SP_SLC_HH_20230215231844_20230215231908/CAPELLA_C08_SP_SLC_HH_20230215231844_20230215231908.json
CAPELLA_C13_SP_GEO_HH_20250619160852_20250619160905,264651a8-39b7-446c-b9bb-b5894132320f,2025-06-19T16:08:58.626760Z,2025-06-19T16:08:52.233846Z,2025-06-19T16:09:05.019674Z,-155.28623634000002,19.421440405,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0.0,0.0,49.1,0.32,0.56,0.38,0.25,0.25,4981.639513529992,10088.179252584689,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-06/capella-open-data-2025-06-19/CAPELLA_C13_SP_GEO_HH_20250619160852_20250619160905/CAPELLA_C13_SP_GEO_HH_20250619160852_20250619160905.json
CAPELLA_C13_SP_GEO_HH_20250814095926_20250814095936,1acae6f9-be51-4d1d-9e84-412e08a679ac,2025-08-14T09:59:31.947999Z,2025-08-14T09:59:27.141999Z,2025-08-14T09:59:36.754000Z,-118.07254762,34.832668395,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.2,318.9,0.0,0.1,33.5,0.32,0.56,0.52,0.34,0.34,5011.359327889122,10015.437729861744,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-08/capella-open-data-2025-08-14/CAPELLA_C13_SP_GEO_HH_20250814095926_20250814095936/CAPELLA_C13_SP_GEO_HH_20250814095926_20250814095936.json
CAPELLA_C13_SP_GEO_HH_20251012230129_20251012230142,0f5fbc7e-cc80-4052-9e6c-32029f6fd477,2025-10-12T23:01:36.082460Z,2025-10-12T23:01:29.689372Z,2025-10-12T23:01:42.475548Z,-155.28623636,19.421440485,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0.0,0.0,49.1,0.32,0.56,0.38,0.25,0.25,4981.610269280228,10088.409060742137,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-12/CAPELLA_C13_SP_GEO_HH_20251012230129_20251012230142/CAPELLA_C13_SP_GEO_HH_20251012230129_20251012230142.json
CAPELLA_C13_SP_GEO_HH_20250213032456_20250213032532,050bf3a6-35b4-4b25-92fc-d120835b9ee4,2025-02-13T03:25:14.419129Z,2025-02-13T03:24:56.577158Z,2025-02-13T03:25:32.261100Z,-155.28693075,19.42105523,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,123.9,0.2,,46.1,0.32,0.56,0.4,0.26,0.26,5043.013698445911,10212.883809120764,1,9,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-13/CAPELLA_C13_SP_GEO_HH_20250213032456_20250213032532/CAPELLA_C13_SP_GEO_HH_20250213032456_20250213032532.json
CAPELLA_C09_SP_GEO_HH_20240220170253_20240220170320,8d5cc1e3-515a-46b8-8903-3cba62ef1927,2024-02-20T17:03:06.489371Z,2024-02-20T17:02:53.001433Z,2024-02-20T17:03:19.977310Z,118.770710605,-23.18399671,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,36.8,218.1,0.0,,33.4,0.38,0.56,0.63,0.35,0.35,5023.531749216738,5079.094642570836,1,9,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-02/capella-open-data-2024-02-20/CAPELLA_C09_SP_GEO_HH_20240220170253_20240220170320/CAPELLA_C09_SP_GEO_HH_20240220170253_20240220170320.json
CAPELLA_C13_SP_GEO_HH_20250902021114_20250902021153,ba7688a8-80a7-47c5-9364-3016c71310cb,2025-09-02T02:11:34.236661Z,2025-09-02T02:11:14.960155Z,2025-09-02T02:11:53.513168Z,-118.23979489,34.073222900000005,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,50.0,129.0,0.0,0.1,44.4,0.32,0.28,0.41,0.2,0.2,5060.931301848057,5175.225272818796,1,5,53,spotlight_ultra,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-02/CAPELLA_C13_SP_GEO_HH_20250902021114_20250902021153/CAPELLA_C13_SP_GEO_HH_20250902021114_20250902021153.json
CAPELLA_C13_SP_GEO_HH_20250424121055_20250424121108,48c79c0c-74b3-45f0-8d5a-2c1df7956887,2025-04-24T12:11:01.971111Z,2025-04-24T12:10:55.579934Z,2025-04-24T12:11:08.362289Z,-155.28625761,19.421425165,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,50.0,0.0,0.0,49.1,0.32,0.56,0.38,0.25,0.25,4981.330170571951,10089.57843404298,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-24/CAPELLA_C13_SP_GEO_HH_20250424121055_20250424121108/CAPELLA_C13_SP_GEO_HH_20250424121055_20250424121108.json
CAPELLA_C10_SP_GEO_HH_20230706170049_20230706170117,d453dd78-a823-48ad-aec5-3ff465aef119,2023-07-06T17:01:03.214708Z,2023-07-06T17:00:49.069843Z,2023-07-06T17:01:17.359573Z,118.770723455,-23.18402116,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,37.4,218.1,0.0,,33.8,0.38,0.56,0.63,0.35,0.35,5021.611540307513,5012.505977324794,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-07/capella-open-data-2023-07-06/CAPELLA_C10_SP_GEO_HH_20230706170049_20230706170117/CAPELLA_C10_SP_GEO_HH_20230706170049_20230706170117.json
CAPELLA_C13_SP_SLC_HH_20251015215814_20251015215826,7c6cf576-442c-4227-b7c3-8d7003a61b19,2025-10-15T21:58:20.665795Z,2025-10-15T21:58:18.536380Z,2025-10-15T21:58:22.795211Z,-155.28630512,19.421465995,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0.0,0.0,49.1,0.22,0.44,0.27,0.25,0.41,4981.37359688047,10198.422585302284,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-15/CAPELLA_C13_SP_SLC_HH_20251015215814_20251015215826/CAPELLA_C13_SP_SLC_HH_20251015215814_20251015215826.json
CAPELLA_C10_SP_SLC_HH_20240318061031_20240318061058,440741c9-f83c-4332-8f82-3be07bc6d040,2024-03-18T06:10:44.063487Z,2024-03-18T06:10:42.577439Z,2024-03-18T06:10:45.549536Z,118.770638745,-23.184350785,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,35.2,217.6,0.0,,31.9,0.27,0.44,0.46,0.42,0.41,5023.862813563801,5135.199144584498,1,1,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-03/capella-open-data-2024-03-18/CAPELLA_C10_SP_SLC_HH_20240318061031_20240318061058/CAPELLA_C10_SP_SLC_HH_20240318061031_20240318061058.json
CAPELLA_C13_SP_GEO_HH_20250418070312_20250418070352,c8d455de-3e5d-4dea-87b9-d9a7b34bc4da,2025-04-18T07:03:31.881008Z,2025-04-18T07:03:12.143632Z,2025-04-18T07:03:51.618384Z,148.84793924500002,-23.4921789,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,50.9,305.4,0.0,-0.2,45.1,0.32,0.28,0.41,0.2,0.2,5047.6762722965095,5119.488614219298,1,5,53,spotlight_ultra,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-18/CAPELLA_C13_SP_GEO_HH_20250418070312_20250418070352/CAPELLA_C13_SP_GEO_HH_20250418070312_20250418070352.json
CAPELLA_C13_SP_GEO_HH_20250514172410_20250514172420,adb92ab9-5449-4309-897b-b99f2af48c9e,2025-05-14T17:24:15.731057Z,2025-05-14T17:24:11.057450Z,2025-05-14T17:24:20.404665Z,-0.415063265,38.38432515,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,34.7,37.5,0.0,-0.1,31.4,0.32,0.56,0.56,0.36,0.36,5013.321855457106,5102.584822140543,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-14/CAPELLA_C13_SP_GEO_HH_20250514172410_20250514172420/CAPELLA_C13_SP_GEO_HH_20250514172410_20250514172420.json
CAPELLA_C10_SP_SLC_HH_20240528233424_20240528233451,c506681a-71ba-4aa2-af34-44a3db00c83c,2024-05-28T23:34:37.404733Z,2024-05-28T23:34:23.998090Z,2024-05-28T23:34:50.811376Z,136.83456146,-30.42983316,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,35.2,211.3,0.0,,32.0,0.32,0.05,0.55,0.52,0.05,5011.11351585107,4999.938175208079,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-05/capella-open-data-2024-05-28/CAPELLA_C10_SP_SLC_HH_20240528233424_20240528233451/CAPELLA_C10_SP_SLC_HH_20240528233424_20240528233451.json
CAPELLA_C10_SP_SLC_HH_20230816234719_20230816234747,40aa6d63-ceb4-4a6b-89ef-9184c78758aa,2023-08-16T23:47:33.103141Z,2023-08-16T23:47:31.551243Z,2023-08-16T23:47:34.655040Z,118.770643555,-23.18434845,capella-10,capella,spotlight,X,9.65,HH,descending,SLC,left,35.6,218.1,0.0,,32.1,0.27,0.44,0.46,0.42,0.41,5021.718755831385,5090.233103508746,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-08/capella-open-data-2023-08-16/CAPELLA_C10_SP_SLC_HH_20230816234719_20230816234747/CAPELLA_C10_SP_SLC_HH_20230816234719_20230816234747.json
CAPELLA_C10_SP_GEO_HH_20240419163527_20240419163555,b8b7a935-7b31-4dcb-af34-27b467414a50,2024-04-19T16:35:41.285748Z,2024-04-19T16:35:27.392271Z,2024-04-19T16:35:55.179226Z,118.770742275,-23.184013285,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,39.3,217.3,0.0,,35.6,0.38,0.56,0.6,0.35,0.35,5020.183035369399,5008.791497306618,1,9,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-04/capella-open-data-2024-04-19/CAPELLA_C10_SP_GEO_HH_20240419163527_20240419163555/CAPELLA_C10_SP_GEO_HH_20240419163527_20240419163555.json
CAPELLA_C13_SP_GEO_HH_20250817154349_20250817154359,43c268ba-a371-4fb3-8b01-1be1aff40bbe,2025-08-17T15:43:54.129956Z,2025-08-17T15:43:49.354287Z,2025-08-17T15:43:58.905626Z,-121.87045175,37.318961175,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0.0,-0.1,32.9,0.32,0.56,0.53,0.34,0.34,5010.796369035396,8192.406779084311,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-08/capella-open-data-2025-08-17/CAPELLA_C13_SP_GEO_HH_20250817154349_20250817154359/CAPELLA_C13_SP_GEO_HH_20250817154349_20250817154359.json
CAPELLA_C07_SP_GEO_HH_20220309214333_20220309214350,e6da7d06-fb7a-4d6d-9653-ba8833bc2332,2022-03-09T21:43:42.359366Z,2022-03-09T21:43:33.834791Z,2022-03-09T21:43:50.883942Z,2.17755497,41.331435225,capella-7,capella,spotlight,X,9.65,HH,ascending,GEO,right,38.7,279.3,0.0,,35.3,0.51,0.88,0.82,0.54,0.54,5016.299600103373,4998.07005029932,1,9,97,spotlight_legacy,costa,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2022/capella-open-data-2022-03/capella-open-data-2022-03-09/CAPELLA_C07_SP_GEO_HH_20220309214333_20220309214350/CAPELLA_C07_SP_GEO_HH_20220309214333_20220309214350.json
CAPELLA_C03_SP_GEO_HH_20220712205832_20220712205847,1365be8d-8ab3-4839-a6a3-598330c183b5,2022-07-12T20:58:40.243287Z,2022-07-12T20:58:32.693607Z,2022-07-12T20:58:47.792968Z,-0.317968745,39.445525045,capella-3,capella,spotlight,X,9.65,HH,ascending,GEO,left,31.6,50.3,0.0,,29.0,0.48,0.88,0.92,0.58,0.58,5063.747754546465,4989.845582996317,1,9,97,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2022/capella-open-data-2022-07/capella-open-data-2022-07-12/CAPELLA_C03_SP_GEO_HH_20220712205832_20220712205847/CAPELLA_C03_SP_GEO_HH_20220712205832_20220712205847.json
CAPELLA_C09_SP_GEO_HH_20240821184950_20240821185021,8c25fd26-04d5-42c7-b8b3-7603bf063380,2024-08-21T18:50:05.687890Z,2024-08-21T18:49:49.849486Z,2024-08-21T18:50:21.526295Z,132.91139689,-12.684225845,capella-9,capella,spotlight,X,9.65,HH,ascending,GEO,left,52.1,136.4,0.0,,46.8,0.38,0.56,0.48,0.31,0.31,5008.289948105898,5076.611179093718,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-08/capella-open-data-2024-08-21/CAPELLA_C09_SP_GEO_HH_20240821184950_20240821185021/CAPELLA_C09_SP_GEO_HH_20240821184950_20240821185021.json
CAPELLA_C13_SP_GEO_HH_20250313175742_20250313175808,83e05898-010c-4fa0-b38b-551ec134e019,2025-03-13T17:57:54.173331Z,2025-03-13T17:57:42.442676Z,2025-03-13T17:58:05.903986Z,147.29384704,-42.98660659,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,25.0,320.8,0.6,,22.6,0.32,0.56,0.75,0.42,0.42,5066.392679845036,4700.437892550357,1,8,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-13/CAPELLA_C13_SP_GEO_HH_20250313175742_20250313175808/CAPELLA_C13_SP_GEO_HH_20250313175742_20250313175808.json
CAPELLA_C13_SP_GEO_HH_20251108101220_20251108101230,c2b1fe00-881f-43c9-99ed-7bad19ee492f,2025-11-08T10:12:25.262546Z,2025-11-08T10:12:20.486453Z,2025-11-08T10:12:30.038640Z,-121.870859295,37.318553855000005,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0.0,-0.1,33.0,0.32,0.56,0.53,0.34,0.34,5010.812472178657,8188.996124175852,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-11/capella-open-data-2025-11-08/CAPELLA_C13_SP_GEO_HH_20251108101220_20251108101230/CAPELLA_C13_SP_GEO_HH_20251108101220_20251108101230.json
CAPELLA_C14_SP_GEO_HH_20240628234837_20240628234845,2b3a1bbf-7873-4396-8155-a456e24ca7ab,2024-06-28T23:48:41.951246Z,2024-06-28T23:48:37.902788Z,2024-06-28T23:48:45.999704Z,-118.072495205,34.832844120000004,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,left,17.9,216.2,0.0,,16.3,0.38,0.56,1.24,0.41,0.41,5058.422154104302,5019.202223480153,1,3,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-06/capella-open-data-2024-06-28/CAPELLA_C14_SP_GEO_HH_20240628234837_20240628234845/CAPELLA_C14_SP_GEO_HH_20240628234837_20240628234845.json
CAPELLA_C14_SP_SLC_HH_20240811185958_20240811190029,4f589808-d227-4c35-a973-e9a8509cac3b,2024-08-11T19:00:13.835955Z,2024-08-11T18:59:58.544233Z,2024-08-11T19:00:29.127678Z,118.77104319,-23.183916425,capella-14,capella,spotlight,X,9.65,HH,descending,SLC,left,41.4,219.4,0.0,,37.2,0.32,0.05,0.48,0.45,0.05,5010.605904049164,4999.419872978682,1,1,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-08/capella-open-data-2024-08-11/CAPELLA_C14_SP_SLC_HH_20240811185958_20240811190029/CAPELLA_C14_SP_SLC_HH_20240811185958_20240811190029.json
