stac_id,collect_id,datetime,start_datetime,end_datetime,center_lon,center_lat,platform,constellation,instrument_mode,frequency_band,center_frequency,polarizations,orbit_state,product_type,observation_direction,incidence_angle,azimuth,squint_angle,layover_angle,look_angle,resolution_range,resolution_azimuth,resolution_ground_range,pixel_spacing_range,pixel_spacing_azimuth,image_length,image_width,looks_range,looks_azimuth,orbital_plane,collection_type
CAPELLA_C13_SP_SLC_HH_20251019105048_20251019105100,729d25f8-6023-4638-9cab-4a95d22fdd1e,2025-10-19T10:50:55.014302Z,2025-10-19T10:50:53.033267Z,2025-10-19T10:50:56.995338Z,-155.28614046,19.42055773,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.720000915997,10049.410384227229,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251018205457_20251018205510,f466ba18-66f0-4881-aa18-529233618d44,2025-10-18T20:55:03.954493Z,2025-10-18T20:55:01.824578Z,2025-10-18T20:55:06.084409Z,-155.28630504,19.421465575,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.380439126762,10196.763385164795,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251018173511_20251018173521,44dad266-53cf-4b03-914d-10384b33acd7,2025-10-18T17:35:16.830772Z,2025-10-18T17:35:15.239459Z,2025-10-18T17:35:18.422085Z,-121.87047964499999,37.318881015,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.4,0,-0.1,33,0.22,0.44,0.37,0.34,0.41,5010.77093000859,8168.318777515089,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251018173511_20251018173521,44dad266-53cf-4b03-914d-10384b33acd7,2025-10-18T17:35:16.830870Z,2025-10-18T17:35:12.054159Z,2025-10-18T17:35:21.607582Z,-121.87045175,37.318960485,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0,-0.1,33,0.32,0.56,0.53,0.34,0.34,5010.79586999606,8187.731987783763,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251016115405_20251016115417,495bf103-a211-4340-9f71-60d02debcfe3,2025-10-16T11:54:11.705595Z,2025-10-16T11:54:09.724933Z,2025-10-16T11:54:13.686257Z,-155.28616839,19.420575630000002,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.734430138664,10050.960411956421,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251015215814_20251015215826,7c6cf576-442c-4227-b7c3-8d7003a61b19,2025-10-15T21:58:20.665795Z,2025-10-15T21:58:18.536380Z,2025-10-15T21:58:22.795211Z,-155.28630512,19.421465995,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.37359688047,10198.422585302284,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251016115405_20251016115417,495bf103-a211-4340-9f71-60d02debcfe3,2025-10-16T11:54:11.705763Z,2025-10-16T11:54:05.760340Z,2025-10-16T11:54:17.651187Z,-155.28693013999998,19.421056335,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.402421612031,10214.070728011146,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251019105048_20251019105100,729d25f8-6023-4638-9cab-4a95d22fdd1e,2025-10-19T10:50:55.014356Z,2025-10-19T10:50:49.067727Z,2025-10-19T10:51:00.960986Z,-155.286929805,19.42105638,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.387097034512,10212.33703026106,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251018205457_20251018205510,f466ba18-66f0-4881-aa18-529233618d44,2025-10-18T20:55:03.954552Z,2025-10-18T20:54:57.561101Z,2025-10-18T20:55:10.348004Z,-155.286256735,19.421423565,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.638730721367,10087.798990419366,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251015183828_20251015183838,63e7a3ff-3169-496e-b8f7-da35921e1b86,2025-10-15T18:38:33.401793Z,2025-10-15T18:38:28.625374Z,2025-10-15T18:38:38.178212Z,-121.870861065,37.31855503,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0,-0.1,32.9,0.32,0.56,0.53,0.34,0.34,5010.467324530301,8191.271561342506,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251015183828_20251015183838,63e7a3ff-3169-496e-b8f7-da35921e1b86,2025-10-15T18:38:33.401698Z,2025-10-15T18:38:31.810515Z,2025-10-15T18:38:34.992882Z,-121.870481155,37.31888243,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.4,0,-0.1,32.9,0.22,0.44,0.37,0.34,0.41,5010.44629600471,8171.34490975587,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251015215814_20251015215826,7c6cf576-442c-4227-b7c3-8d7003a61b19,2025-10-15T21:58:20.665857Z,2025-10-15T21:58:14.273651Z,2025-10-15T21:58:27.058063Z,-155.28625667,19.421424055,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.632279546772,10089.385166410488,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251018104735_20251018104744,28bd53bb-ce0e-4db1-9556-77453c0d0624,2025-10-18T10:47:40.273193Z,2025-10-18T10:47:38.672032Z,2025-10-18T10:47:41.874354Z,-118.07288184000001,34.833172524999995,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,318.9,0,0.1,33.5,0.22,0.44,0.37,0.34,0.41,5011.314620555524,10061.774509314339,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251015115052_20251015115101,c148ac10-c710-4164-bd5c-d9a95c463adf,2025-10-15T11:50:56.873612Z,2025-10-15T11:50:55.272505Z,2025-10-15T11:50:58.474719Z,-118.07288144500001,34.833172454999996,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,318.9,0,0.1,33.6,0.22,0.44,0.36,0.34,0.41,5011.30730504046,10059.390684718312,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251015115052_20251015115101,c148ac10-c710-4164-bd5c-d9a95c463adf,2025-10-15T11:50:56.873710Z,2025-10-15T11:50:52.067308Z,2025-10-15T11:51:01.680112Z,-118.072547465,34.832668475,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,318.9,0,0.1,33.6,0.32,0.56,0.52,0.34,0.34,5011.284518238671,10010.99754050244,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251018104735_20251018104744,28bd53bb-ce0e-4db1-9556-77453c0d0624,2025-10-18T10:47:40.273190Z,2025-10-18T10:47:35.466910Z,2025-10-18T10:47:45.079471Z,-118.072905405,34.83300316,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,318.9,0,0.1,33.5,0.32,0.56,0.52,0.34,0.34,5011.3051068973755,10013.228292833535,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251013125721_20251013125732,dfbe8473-2999-48a6-90a8-ec3ead82f1c6,2025-10-13T12:57:27.001281Z,2025-10-13T12:57:21.054222Z,2025-10-13T12:57:32.948340Z,-155.28690040499998,19.421037759999997,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.31793432051,10212.245583185844,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251013125721_20251013125732,dfbe8473-2999-48a6-90a8-ec3ead82f1c6,2025-10-13T12:57:27.001226Z,2025-10-13T12:57:25.020090Z,2025-10-13T12:57:28.982363Z,-155.28614063999999,19.42055745,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.648008054927,10049.483933942582,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251012230129_20251012230142,0f5fbc7e-cc80-4052-9e6c-32029f6fd477,2025-10-12T23:01:36.082460Z,2025-10-12T23:01:29.689372Z,2025-10-12T23:01:42.475548Z,-155.28623636,19.421440484999998,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.610269280228,10088.409060742137,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251012194144_20251012194153,961e41ee-fc0b-4be3-bfae-7f1f9ffd5c8f,2025-10-12T19:41:48.978710Z,2025-10-12T19:41:44.201855Z,2025-10-12T19:41:53.755566Z,-121.87085959999999,37.318554045,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0,-0.1,33,0.32,0.56,0.53,0.34,0.34,5010.73441235338,8189.9931639043325,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251012230129_20251012230142,0f5fbc7e-cc80-4052-9e6c-32029f6fd477,2025-10-12T23:01:36.082337Z,2025-10-12T23:01:33.952597Z,2025-10-12T23:01:38.212077Z,-155.286284705,19.42148219,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.353995118441,10197.343391782839,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251012125407_20251012125417,22589580-a203-44cc-984a-246ed71ced08,2025-10-12T12:54:12.618455Z,2025-10-12T12:54:11.017227Z,2025-10-12T12:54:14.219683Z,-118.07252436,34.832833295,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,318.9,0,0.1,33.6,0.22,0.44,0.37,0.34,0.41,5011.320353761119,10060.339289429861,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251012125407_20251012125417,22589580-a203-44cc-984a-246ed71ced08,2025-10-12T12:54:12.618259Z,2025-10-12T12:54:07.812169Z,2025-10-12T12:54:17.424350Z,-118.07254760000001,34.832668385,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,318.9,0,0.1,33.6,0.32,0.56,0.52,0.34,0.34,5011.3039366617595,10012.722969367605,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251010000445_20251010000458,a181405b-1c9e-4581-959d-ccffe883585d,2025-10-10T00:04:52.332788Z,2025-10-10T00:04:50.203396Z,2025-10-10T00:04:54.462180Z,-155.28630491500002,19.421465675,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.459258643654,10197.896692427428,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251004160708_20251004160720,061b6bef-a5b0-4b65-baea-bfc612cf6b5c,2025-10-04T16:07:14.827536Z,2025-10-04T16:07:08.879477Z,2025-10-04T16:07:20.775596Z,-155.2869226,19.421056025,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.1,-0.1,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.3212474588345,10536.958033409306,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251007150353_20251007150405,a53de856-e15a-486e-866b-9439b2dfa8fa,2025-10-07T15:03:59.819206Z,2025-10-07T15:03:57.838424Z,2025-10-07T15:04:01.799988Z,-155.286169355,19.420574119999998,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.354374366448,10051.359886356879,1,1,53,spotlight
CAPELLA_C13_SP_GEO_VV_20251007220002_20251007220011,457b126e-126b-4667-9678-4b52c5d69b4e,2025-10-07T22:00:06.782581Z,2025-10-07T22:00:02.630840Z,2025-10-07T22:00:10.934322Z,-123.50025131999999,40.10046421,capella-13,capella,spotlight,X,9.6,VV,descending,GEO,left,20.2,222.5,0,-0.1,18.3,0.32,0.56,0.92,0.42,0.42,5078.809263857336,6574.6956045680245,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251007010802_20251007010814,6bdeb4dc-28c0-424d-a5b5-1b2f0ef461d7,2025-10-07T01:08:08.654948Z,2025-10-07T01:08:02.263508Z,2025-10-07T01:08:15.046389Z,-155.2862565,19.421424115,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.650187355159,10090.02483067174,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251010140036_20251010140048,cc15038c-e3e6-4a97-b118-45ec93273dda,2025-10-10T14:00:42.790093Z,2025-10-10T14:00:36.843229Z,2025-10-10T14:00:48.736957Z,-155.286922555,19.421056065,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.341354281744,10537.418183895625,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251012194144_20251012194153,961e41ee-fc0b-4be3-bfae-7f1f9ffd5c8f,2025-10-12T19:41:48.978711Z,2025-10-12T19:41:47.387322Z,2025-10-12T19:41:50.570101Z,-121.87088391500001,37.318472835,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.4,0,-0.1,33,0.22,0.44,0.37,0.34,0.41,5010.70616914663,8169.273651533533,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251004160708_20251004160720,061b6bef-a5b0-4b65-baea-bfc612cf6b5c,2025-10-04T16:07:14.827482Z,2025-10-04T16:07:12.845932Z,2025-10-04T16:07:16.809033Z,-155.28615746000003,19.42056817,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.1,-0.1,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.690017881869,10362.493487483851,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251010140036_20251010140048,cc15038c-e3e6-4a97-b118-45ec93273dda,2025-10-10T14:00:42.789981Z,2025-10-10T14:00:40.808816Z,2025-10-10T14:00:44.771146Z,-155.28612913,19.42055001,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.709686561415,10362.941027948571,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251006214816_20251006214826,91296a70-54c9-4ca0-9dfb-53de70719af8,2025-10-06T21:48:21.354955Z,2025-10-06T21:48:16.579341Z,2025-10-06T21:48:26.130570Z,-121.870451865,37.318961385,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0,-0.1,32.9,0.32,0.56,0.53,0.34,0.34,5010.775731190743,8193.303674314513,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251007150353_20251007150405,a53de856-e15a-486e-866b-9439b2dfa8fa,2025-10-07T15:03:59.816280Z,2025-10-07T15:03:53.873746Z,2025-10-07T15:04:05.758815Z,-155.2869017,19.421036515,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.025072486009,10214.336967168612,1,3,53,spotlight
CAPELLA_C13_SP_SLC_VV_20251007220002_20251007220011,457b126e-126b-4667-9678-4b52c5d69b4e,2025-10-07T22:00:06.795024Z,2025-10-07T22:00:02.635128Z,2025-10-07T22:00:10.954921Z,-123.49988124999999,40.099797245000005,capella-13,capella,spotlight,X,9.6,VV,descending,SLC,left,20.2,222.5,0,-0.1,18.3,0.22,0.15,0.65,0.61,0.14,5017.539853621525,4999.172009764842,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251006214816_20251006214826,91296a70-54c9-4ca0-9dfb-53de70719af8,2025-10-06T21:48:21.354860Z,2025-10-06T21:48:19.763881Z,2025-10-06T21:48:22.945839Z,-121.87047938,37.318881880000006,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.4,0,-0.1,32.9,0.22,0.44,0.37,0.34,0.41,5010.750356671413,8173.914720659684,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251010000445_20251010000458,a181405b-1c9e-4581-959d-ccffe883585d,2025-10-10T00:04:52.317511Z,2025-10-10T00:04:45.940878Z,2025-10-10T00:04:58.694145Z,-155.28623612500002,19.42144045,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.716685370588,10088.951533313239,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251004021117_20251004021130,754abe09-322c-462d-9bf3-bd8cf2d6e731,2025-10-04T02:11:24.269468Z,2025-10-04T02:11:17.877041Z,2025-10-04T02:11:30.661896Z,-155.28623741,19.421441774999998,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.257252498177,10088.725821002696,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251007010802_20251007010814,6bdeb4dc-28c0-424d-a5b5-1b2f0ef461d7,2025-10-07T01:08:08.654769Z,2025-10-07T01:08:06.525514Z,2025-10-07T01:08:10.784024Z,-155.286305035,19.421466000000002,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.39198510635,10199.096107669062,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251001031433_20251001031446,cf4345d4-6031-4580-870e-2af6381e1a8c,2025-10-01T03:14:39.963303Z,2025-10-01T03:14:37.833639Z,2025-10-01T03:14:42.092968Z,-155.28628483,19.4214822,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.9,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.366208381249,10196.592158481524,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251001171023_20251001171035,54a32704-e478-451e-9182-095b1a1de4d4,2025-10-01T17:10:29.994377Z,2025-10-01T17:10:24.052223Z,2025-10-01T17:10:35.936532Z,-155.286951795,19.421074125,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.1,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.304537695187,10534.318489035833,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251001171023_20251001171035,54a32704-e478-451e-9182-095b1a1de4d4,2025-10-01T17:10:29.987096Z,2025-10-01T17:10:28.005147Z,2025-10-01T17:10:31.969045Z,-155.28615786,19.420568420000002,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.1,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.675239235887,10359.914357498867,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20251001031433_20251001031446,cf4345d4-6031-4580-870e-2af6381e1a8c,2025-10-01T03:14:39.963362Z,2025-10-01T03:14:33.570543Z,2025-10-01T03:14:46.356181Z,-155.286236545,19.421440455000003,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.9,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.623144942235,10087.683184924892,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250928181341_20250928181353,13200044-6197-4550-86a5-627ddcbe3ccd,2025-09-28T18:13:47.605659Z,2025-09-28T18:13:41.659053Z,2025-09-28T18:13:53.552266Z,-155.28693006999998,19.421056184999998,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.344327493169,10212.742846094028,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250928041750_20250928041802,aa4361ce-5ede-45f3-850b-cfbe86c06e2d,2025-09-28T04:17:56.661800Z,2025-09-28T04:17:50.269759Z,2025-09-28T04:18:03.053841Z,-155.286256555,19.421424005,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.627710193337,10089.507727123942,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20251004021117_20251004021130,754abe09-322c-462d-9bf3-bd8cf2d6e731,2025-10-04T02:11:24.269409Z,2025-10-04T02:11:22.139836Z,2025-10-04T02:11:26.398982Z,-155.28628579,19.421483465,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.001011060485,10197.6749339055,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250928181341_20250928181353,13200044-6197-4550-86a5-627ddcbe3ccd,2025-09-28T18:13:47.605548Z,2025-09-28T18:13:45.624514Z,2025-09-28T18:13:49.586583Z,-155.286140585,19.420557510000002,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.677394076515,10049.772413467184,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250923192508_20250923192516,e518442a-8581-4b75-bda6-c217a6ecf4ef,2025-09-23T19:25:12.672710Z,2025-09-23T19:25:08.690581Z,2025-09-23T19:25:16.654840Z,-5.379766655,36.14995638,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,left,10.7,224.8,0,-0.1,9.7,0.32,0.56,1.72,0.41,0.41,5055.8909092327,5050.263963401143,1,3,53,spotlight
CAPELLA_C13_SP_SLC_VV_20250923031621_20250923031630,fd86fe3f-ad60-4f4c-863f-627d98f8612f,2025-09-23T03:16:25.808526Z,2025-09-23T03:16:21.649625Z,2025-09-23T03:16:29.967427Z,-123.49988371,40.099795064999995,capella-13,capella,spotlight,X,9.6,VV,descending,SLC,left,20.1,222.5,0,-0.1,18.3,0.22,0.15,0.65,0.61,0.14,5015.73703955284,4999.339137031611,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250928041750_20250928041802,aa4361ce-5ede-45f3-850b-cfbe86c06e2d,2025-09-28T04:17:56.661740Z,2025-09-28T04:17:54.532245Z,2025-09-28T04:17:58.791235Z,-155.28628462,19.421482365000003,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.369982770606,10198.570229712963,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250923192508_20250923192516,e518442a-8581-4b75-bda6-c217a6ecf4ef,2025-09-23T19:25:12.674256Z,2025-09-23T19:25:08.685876Z,2025-09-23T19:25:16.662637Z,-5.379483244999999,36.150098545000006,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,left,10.7,224.8,0,-0.1,9.7,0.22,0.15,1.21,1.13,0.14,5030.493939032558,4999.105289511192,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250926182152_20250926182200,e00d2bde-24c5-470c-838c-7bb1bbf87f43,2025-09-26T18:21:56.618565Z,2025-09-26T18:21:52.630178Z,2025-09-26T18:22:00.606953Z,-5.37948664,36.150098525,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,left,10.7,224.6,0,-0.1,9.7,0.22,0.15,1.21,1.13,0.14,5049.944006690712,4999.242591081795,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250925052105_20250925052118,2c2099aa-5185-4feb-96c0-2e7a43965306,2025-09-25T05:21:12.617251Z,2025-09-25T05:21:10.487899Z,2025-09-25T05:21:14.746603Z,-155.286284705,19.421482325,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.397813145155,10197.805387447102,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250926182152_20250926182200,e00d2bde-24c5-470c-838c-7bb1bbf87f43,2025-09-26T18:21:56.592113Z,2025-09-26T18:21:52.626064Z,2025-09-26T18:22:00.558162Z,-5.37976855,36.149957505,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,left,10.7,224.6,0,-0.1,9.7,0.32,0.56,1.71,0.41,0.41,5055.8811672317515,5084.830036352144,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250919212329_20250919212341,39cfc33b-42a4-4069-b020-a8cd7dfedc8a,2025-09-19T21:23:35.922426Z,2025-09-19T21:23:33.941581Z,2025-09-19T21:23:37.903272Z,-155.286169465,19.420574170000002,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.324126901406,10050.803122223246,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250925052105_20250925052118,2c2099aa-5185-4feb-96c0-2e7a43965306,2025-09-25T05:21:12.617309Z,2025-09-25T05:21:06.225575Z,2025-09-25T05:21:19.009044Z,-155.28623633,19.42144065,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.653742918051,10088.84672324374,1,3,53,spotlight
CAPELLA_C13_SP_GEO_VV_20250923031621_20250923031630,fd86fe3f-ad60-4f4c-863f-627d98f8612f,2025-09-23T03:16:25.806796Z,2025-09-23T03:16:21.654506Z,2025-09-23T03:16:29.959087Z,-123.500376305,40.10046131,capella-13,capella,spotlight,X,9.6,VV,descending,GEO,left,20.1,222.5,0,-0.1,18.3,0.32,0.56,0.92,0.42,0.42,5080.646124586488,6521.589169031256,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250922062421_20250922062434,5c91a351-e5e2-4116-973d-345029349dfd,2025-09-22T06:24:28.071309Z,2025-09-22T06:24:21.677746Z,2025-09-22T06:24:34.464872Z,-155.286236315,19.421440395,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.632111346037,10088.197561728655,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250922062421_20250922062434,5c91a351-e5e2-4116-973d-345029349dfd,2025-09-22T06:24:28.071251Z,2025-09-22T06:24:25.941257Z,2025-09-22T06:24:30.201246Z,-155.286284655,19.4214821,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.371847470726,10197.128454063286,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250919212329_20250919212341,39cfc33b-42a4-4069-b020-a8cd7dfedc8a,2025-09-19T21:23:35.922479Z,2025-09-19T21:23:29.976504Z,2025-09-19T21:23:41.868455Z,-155.28693121,19.421054875000003,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5042.993315059464,10213.898773823705,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250919072738_20250919072751,2190a362-162b-4d55-9d8e-0d051ac40142,2025-09-19T07:27:45.288813Z,2025-09-19T07:27:38.897877Z,2025-09-19T07:27:51.679749Z,-155.286236205,19.4214408,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.664090779421,10089.687986275803,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250919072738_20250919072751,2190a362-162b-4d55-9d8e-0d051ac40142,2025-09-19T07:27:45.288752Z,2025-09-19T07:27:43.159590Z,2025-09-19T07:27:47.417914Z,-155.28628464,19.421482445000002,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.406893303145,10198.67735190699,1,1,53,spotlight
