stac_id,super_classe,confianca,center_lat,center_lon,stac_browser_link
CAPELLA_C13_SP_SLC_HH_20251015215814_20251015215826,nao_urbano,1.0,19.421465995,-155.28630512,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-15/CAPELLA_C13_SP_SLC_HH_20251015215814_20251015215826/CAPELLA_C13_SP_SLC_HH_20251015215814_20251015215826.json
CAPELLA_C13_SP_GEO_HH_20251016115405_20251016115417,nao_urbano,1.0,19.421056335,-155.28693013999998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-16/CAPELLA_C13_SP_GEO_HH_20251016115405_20251016115417/CAPELLA_C13_SP_GEO_HH_20251016115405_20251016115417.json
CAPELLA_C13_SP_GEO_HH_20251019105048_20251019105100,nao_urbano,1.0,19.42105638,-155.286929805,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-19/CAPELLA_C13_SP_GEO_HH_20251019105048_20251019105100/CAPELLA_C13_SP_GEO_HH_20251019105048_20251019105100.json
CAPELLA_C13_SP_GEO_HH_20251018205457_20251018205510,nao_urbano,0.8052,19.421423565,-155.286256735,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-18/CAPELLA_C13_SP_GEO_HH_20251018205457_20251018205510/CAPELLA_C13_SP_GEO_HH_20251018205457_20251018205510.json
CAPELLA_C13_SP_GEO_HH_20251015183828_20251015183838,nao_urbano,0.5935,37.31855503,-121.870861065,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-15/CAPELLA_C13_SP_GEO_HH_20251015183828_20251015183838/CAPELLA_C13_SP_GEO_HH_20251015183828_20251015183838.json
CAPELLA_C13_SP_SLC_HH_20251015183828_20251015183838,nao_urbano,0.5935,37.31888243,-121.870481155,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-15/CAPELLA_C13_SP_SLC_HH_20251015183828_20251015183838/CAPELLA_C13_SP_SLC_HH_20251015183828_20251015183838.json
CAPELLA_C13_SP_GEO_HH_20251015215814_20251015215826,nao_urbano,1.0,19.421424055,-155.28625667,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-15/CAPELLA_C13_SP_GEO_HH_20251015215814_20251015215826/CAPELLA_C13_SP_GEO_HH_20251015215814_20251015215826.json
CAPELLA_C13_SP_SLC_HH_20251018104735_20251018104744,nao_urbano,0.8012,34.833172524999995,-118.07288184,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-18/CAPELLA_C13_SP_SLC_HH_20251018104735_20251018104744/CAPELLA_C13_SP_SLC_HH_20251018104735_20251018104744.json
CAPELLA_C13_SP_SLC_HH_20251015115052_20251015115101,nao_urbano,0.7974,34.833172455,-118.072881445,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-15/CAPELLA_C13_SP_SLC_HH_20251015115052_20251015115101/CAPELLA_C13_SP_SLC_HH_20251015115052_20251015115101.json
CAPELLA_C13_SP_GEO_HH_20251015115052_20251015115101,nao_urbano,0.7974,34.832668475,-118.072547465,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-15/CAPELLA_C13_SP_GEO_HH_20251015115052_20251015115101/CAPELLA_C13_SP_GEO_HH_20251015115052_20251015115101.json
CAPELLA_C13_SP_GEO_HH_20251018104735_20251018104744,nao_urbano,0.8012,34.83300316,-118.072905405,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-18/CAPELLA_C13_SP_GEO_HH_20251018104735_20251018104744/CAPELLA_C13_SP_GEO_HH_20251018104735_20251018104744.json
CAPELLA_C13_SP_GEO_HH_20251013125721_20251013125732,nao_urbano,1.0,19.42103776,-155.28690040499998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-13/CAPELLA_C13_SP_GEO_HH_20251013125721_20251013125732/CAPELLA_C13_SP_GEO_HH_20251013125721_20251013125732.json
CAPELLA_C13_SP_SLC_HH_20251013125721_20251013125732,nao_urbano,1.0,19.42055745,-155.28614064,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-13/CAPELLA_C13_SP_SLC_HH_20251013125721_20251013125732/CAPELLA_C13_SP_SLC_HH_20251013125721_20251013125732.json
CAPELLA_C13_SP_GEO_HH_20251012230129_20251012230142,nao_urbano,1.0,19.421440485,-155.28623636,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-12/CAPELLA_C13_SP_GEO_HH_20251012230129_20251012230142/CAPELLA_C13_SP_GEO_HH_20251012230129_20251012230142.json
CAPELLA_C13_SP_GEO_HH_20251012194144_20251012194153,nao_urbano,0.5916,37.318554045,-121.8708596,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-12/CAPELLA_C13_SP_GEO_HH_20251012194144_20251012194153/CAPELLA_C13_SP_GEO_HH_20251012194144_20251012194153.json
CAPELLA_C13_SP_SLC_HH_20251012230129_20251012230142,nao_urbano,1.0,19.42148219,-155.286284705,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-12/CAPELLA_C13_SP_SLC_HH_20251012230129_20251012230142/CAPELLA_C13_SP_SLC_HH_20251012230129_20251012230142.json
CAPELLA_C13_SP_SLC_HH_20251012125407_20251012125417,nao_urbano,0.8004,34.832833295,-118.07252436,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-12/CAPELLA_C13_SP_SLC_HH_20251012125407_20251012125417/CAPELLA_C13_SP_SLC_HH_20251012125407_20251012125417.json
CAPELLA_C13_SP_GEO_HH_20251012125407_20251012125417,nao_urbano,0.8004,34.832668385,-118.0725476,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-12/CAPELLA_C13_SP_GEO_HH_20251012125407_20251012125417/CAPELLA_C13_SP_GEO_HH_20251012125407_20251012125417.json
CAPELLA_C13_SP_SLC_HH_20251010000445_20251010000458,nao_urbano,1.0,19.421465675,-155.28630491500002,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-10/CAPELLA_C13_SP_SLC_HH_20251010000445_20251010000458/CAPELLA_C13_SP_SLC_HH_20251010000445_20251010000458.json
CAPELLA_C13_SP_GEO_HH_20251004160708_20251004160720,nao_urbano,1.0,19.421056025,-155.2869226,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-04/CAPELLA_C13_SP_GEO_HH_20251004160708_20251004160720/CAPELLA_C13_SP_GEO_HH_20251004160708_20251004160720.json
CAPELLA_C13_SP_SLC_HH_20251007150353_20251007150405,nao_urbano,1.0,19.42057412,-155.286169355,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-07/CAPELLA_C13_SP_SLC_HH_20251007150353_20251007150405/CAPELLA_C13_SP_SLC_HH_20251007150353_20251007150405.json
CAPELLA_C13_SP_GEO_VV_20251007220002_20251007220011,nao_urbano,0.6084,40.10046421,-123.50025132,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-07/CAPELLA_C13_SP_GEO_VV_20251007220002_20251007220011/CAPELLA_C13_SP_GEO_VV_20251007220002_20251007220011.json
CAPELLA_C13_SP_GEO_HH_20251007010802_20251007010814,nao_urbano,0.8042,19.421424115,-155.2862565,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-07/CAPELLA_C13_SP_GEO_HH_20251007010802_20251007010814/CAPELLA_C13_SP_GEO_HH_20251007010802_20251007010814.json
CAPELLA_C13_SP_GEO_HH_20251010140036_20251010140048,nao_urbano,1.0,19.421056065,-155.286922555,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-10/CAPELLA_C13_SP_GEO_HH_20251010140036_20251010140048/CAPELLA_C13_SP_GEO_HH_20251010140036_20251010140048.json
CAPELLA_C13_SP_SLC_HH_20251012194144_20251012194153,nao_urbano,0.5916,37.318472835,-121.870883915,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-12/CAPELLA_C13_SP_SLC_HH_20251012194144_20251012194153/CAPELLA_C13_SP_SLC_HH_20251012194144_20251012194153.json
CAPELLA_C13_SP_SLC_HH_20251004160708_20251004160720,nao_urbano,1.0,19.42056817,-155.28615746000003,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-04/CAPELLA_C13_SP_SLC_HH_20251004160708_20251004160720/CAPELLA_C13_SP_SLC_HH_20251004160708_20251004160720.json
CAPELLA_C13_SP_SLC_HH_20251010140036_20251010140048,nao_urbano,1.0,19.42055001,-155.28612913,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-10/CAPELLA_C13_SP_SLC_HH_20251010140036_20251010140048/CAPELLA_C13_SP_SLC_HH_20251010140036_20251010140048.json
CAPELLA_C13_SP_GEO_HH_20251006214816_20251006214826,urbano,0.6055,37.318961385,-121.870451865,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-06/CAPELLA_C13_SP_GEO_HH_20251006214816_20251006214826/CAPELLA_C13_SP_GEO_HH_20251006214816_20251006214826.json
CAPELLA_C13_SP_GEO_HH_20251007150353_20251007150405,nao_urbano,1.0,19.421036515,-155.2869017,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-07/CAPELLA_C13_SP_GEO_HH_20251007150353_20251007150405/CAPELLA_C13_SP_GEO_HH_20251007150353_20251007150405.json
CAPELLA_C13_SP_SLC_VV_20251007220002_20251007220011,nao_urbano,0.6084,40.099797245000005,-123.49988125,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-07/CAPELLA_C13_SP_SLC_VV_20251007220002_20251007220011/CAPELLA_C13_SP_SLC_VV_20251007220002_20251007220011.json
CAPELLA_C13_SP_SLC_HH_20251006214816_20251006214826,urbano,0.6055,37.318881880000006,-121.87047938,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-06/CAPELLA_C13_SP_SLC_HH_20251006214816_20251006214826/CAPELLA_C13_SP_SLC_HH_20251006214816_20251006214826.json
CAPELLA_C13_SP_GEO_HH_20251010000445_20251010000458,nao_urbano,1.0,19.42144045,-155.28623612500002,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-10/CAPELLA_C13_SP_GEO_HH_20251010000445_20251010000458/CAPELLA_C13_SP_GEO_HH_20251010000445_20251010000458.json
CAPELLA_C13_SP_GEO_HH_20251004021117_20251004021130,nao_urbano,1.0,19.421441775,-155.28623741,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-04/CAPELLA_C13_SP_GEO_HH_20251004021117_20251004021130/CAPELLA_C13_SP_GEO_HH_20251004021117_20251004021130.json
CAPELLA_C13_SP_SLC_HH_20251007010802_20251007010814,nao_urbano,0.8042,19.421466,-155.286305035,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-07/CAPELLA_C13_SP_SLC_HH_20251007010802_20251007010814/CAPELLA_C13_SP_SLC_HH_20251007010802_20251007010814.json
CAPELLA_C13_SP_SLC_HH_20251001031433_20251001031446,nao_urbano,0.8047,19.4214822,-155.28628483,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-01/CAPELLA_C13_SP_SLC_HH_20251001031433_20251001031446/CAPELLA_C13_SP_SLC_HH_20251001031433_20251001031446.json
CAPELLA_C13_SP_GEO_HH_20251001171023_20251001171035,nao_urbano,1.0,19.421074125,-155.286951795,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-01/CAPELLA_C13_SP_GEO_HH_20251001171023_20251001171035/CAPELLA_C13_SP_GEO_HH_20251001171023_20251001171035.json
CAPELLA_C13_SP_SLC_HH_20251001171023_20251001171035,nao_urbano,1.0,19.42056842,-155.28615786,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-01/CAPELLA_C13_SP_SLC_HH_20251001171023_20251001171035/CAPELLA_C13_SP_SLC_HH_20251001171023_20251001171035.json
CAPELLA_C13_SP_GEO_HH_20251001031433_20251001031446,nao_urbano,0.8047,19.421440455000003,-155.286236545,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-01/CAPELLA_C13_SP_GEO_HH_20251001031433_20251001031446/CAPELLA_C13_SP_GEO_HH_20251001031433_20251001031446.json
CAPELLA_C13_SP_GEO_HH_20250928181341_20250928181353,nao_urbano,1.0,19.421056185,-155.28693006999998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-28/CAPELLA_C13_SP_GEO_HH_20250928181341_20250928181353/CAPELLA_C13_SP_GEO_HH_20250928181341_20250928181353.json
CAPELLA_C13_SP_GEO_HH_20250928041750_20250928041802,nao_urbano,1.0,19.421424005,-155.286256555,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-28/CAPELLA_C13_SP_GEO_HH_20250928041750_20250928041802/CAPELLA_C13_SP_GEO_HH_20250928041750_20250928041802.json
CAPELLA_C13_SP_SLC_HH_20251004021117_20251004021130,nao_urbano,1.0,19.421483465,-155.28628579,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-04/CAPELLA_C13_SP_SLC_HH_20251004021117_20251004021130/CAPELLA_C13_SP_SLC_HH_20251004021117_20251004021130.json
CAPELLA_C13_SP_SLC_HH_20250928181341_20250928181353,nao_urbano,1.0,19.42055751,-155.286140585,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-28/CAPELLA_C13_SP_SLC_HH_20250928181341_20250928181353/CAPELLA_C13_SP_SLC_HH_20250928181341_20250928181353.json
CAPELLA_C13_SP_GEO_HH_20250923192508_20250923192516,costa,0.6211,36.14995638,-5.379766655,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-23/CAPELLA_C13_SP_GEO_HH_20250923192508_20250923192516/CAPELLA_C13_SP_GEO_HH_20250923192508_20250923192516.json
CAPELLA_C13_SP_SLC_VV_20250923031621_20250923031630,nao_urbano,0.8013,40.099795065,-123.49988371,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-23/CAPELLA_C13_SP_SLC_VV_20250923031621_20250923031630/CAPELLA_C13_SP_SLC_VV_20250923031621_20250923031630.json
CAPELLA_C13_SP_SLC_HH_20250928041750_20250928041802,nao_urbano,1.0,19.421482365000003,-155.28628462,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-28/CAPELLA_C13_SP_SLC_HH_20250928041750_20250928041802/CAPELLA_C13_SP_SLC_HH_20250928041750_20250928041802.json
CAPELLA_C13_SP_SLC_HH_20250923192508_20250923192516,costa,0.6211,36.150098545000006,-5.379483244999999,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-23/CAPELLA_C13_SP_SLC_HH_20250923192508_20250923192516/CAPELLA_C13_SP_SLC_HH_20250923192508_20250923192516.json
